boss_id,模式,内容,等级,目标层,Boss类型,Boss类型中文,移动类型,移动类型中文,Boss标识,QuestBoss名称,QuestBoss名称Key,图标标识,HP,护盾,防御,移速,缩放值,掉落金币,掉落魔力石,首次定位,定位样本,定位数量,自定义参数_原始,自定义参数数量,自定义参数1,自定义参数2,自定义参数3,自定义参数4,自定义参数5,自定义参数6
13040,Normal,HumanTower,40,61,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,135483720,316128680,75,1.4,0,0,600,人塔波次 | 层:61 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:61 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13050,Normal,HumanTower,50,61,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1209738092,7751284809,75,1.4,0,0,0,人塔波次 | 层:61 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:61 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13060,Normal,HumanTower,10,62,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,3633260,14533040,75,1.4,0,1000,0,人塔波次 | 层:62 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:62 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13070,Normal,HumanTower,20,62,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,61422600,34000,75,1.4,0,0,300,人塔波次 | 层:62 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:62 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13080,Normal,HumanTower,30,62,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,275589500,540,75,1.4,0,2000,0,人塔波次 | 层:62 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:62 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13090,Normal,HumanTower,40,62,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,140903070,328773830,75,1.4,0,0,600,人塔波次 | 层:62 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:62 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13100,Normal,HumanTower,50,62,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1258127613,8061336187,75,1.4,0,0,0,人塔波次 | 层:62 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:62 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13110,Normal,HumanTower,10,63,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,3778600,15114400,75,1.4,0,1000,0,人塔波次 | 层:63 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:63 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13120,Normal,HumanTower,20,63,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,63879500,36000,75,1.4,0,0,300,人塔波次 | 层:63 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:63 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13130,Normal,HumanTower,30,63,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,286613100,560,75,1.4,0,2000,0,人塔波次 | 层:63 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:63 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13140,Normal,HumanTower,40,63,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,146539200,341924800,75,1.4,0,0,600,人塔波次 | 层:63 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:63 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13150,Normal,HumanTower,50,63,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1308452724,8383789676,75,1.4,0,0,0,人塔波次 | 层:63 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:63 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13160,Normal,HumanTower,10,64,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,3929740,15718960,75,1.4,0,1000,0,人塔波次 | 层:64 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:64 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13170,Normal,HumanTower,20,64,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,66434700,38000,75,1.4,0,0,300,人塔波次 | 层:64 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:64 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13180,Normal,HumanTower,30,64,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,298077600,580,75,1.4,0,2000,0,人塔波次 | 层:64 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:64 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13190,Normal,HumanTower,40,64,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,152400780,355601820,75,1.4,0,0,600,人塔波次 | 层:64 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:64 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13200,Normal,HumanTower,50,64,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1360790834,8719141267,75,1.4,0,0,0,人塔波次 | 层:64 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:64 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13210,Normal,HumanTower,10,65,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,4086920,16347680,75,1.4,0,1000,0,人塔波次 | 层:65 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:65 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13220,Normal,HumanTower,20,65,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,69092100,40000,75,1.4,0,0,300,人塔波次 | 层:65 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:65 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13230,Normal,HumanTower,30,65,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,310000700,600,75,1.4,0,2000,0,人塔波次 | 层:65 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:65 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13240,Normal,HumanTower,40,65,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,158496810,369825890,75,1.4,0,0,600,人塔波次 | 层:65 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:65 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13250,Normal,HumanTower,50,65,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1415222469,9067906931,75,1.4,0,0,0,人塔波次 | 层:65 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:65 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13260,Normal,HumanTower,10,66,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,4250400,17001600,75,1.4,0,1000,0,人塔波次 | 层:66 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:66 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13270,Normal,HumanTower,20,66,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,71855800,42000,75,1.4,0,0,300,人塔波次 | 层:66 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:66 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13280,Normal,HumanTower,30,66,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,322400700,620,75,1.4,0,2000,0,人塔波次 | 层:66 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:66 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13290,Normal,HumanTower,40,66,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,164836680,384618920,75,1.4,0,0,600,人塔波次 | 层:66 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:66 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13300,Normal,HumanTower,50,66,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1471831371,9430623229,75,1.4,0,0,0,人塔波次 | 层:66 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:66 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13310,Normal,HumanTower,10,67,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,4420420,17681680,75,1.4,0,1000,0,人塔波次 | 层:67 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:67 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13320,Normal,HumanTower,20,67,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,74730000,44000,75,1.4,0,0,300,人塔波次 | 层:67 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:67 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13330,Normal,HumanTower,30,67,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,335296700,640,75,1.4,0,2000,0,人塔波次 | 层:67 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:67 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13340,Normal,HumanTower,40,67,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,171430140,400003660,75,1.4,0,0,600,人塔波次 | 层:67 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:67 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13350,Normal,HumanTower,50,67,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1530704628,9807848172,75,1.4,0,0,0,人塔波次 | 层:67 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:67 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13360,Normal,HumanTower,10,68,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,4597240,18388960,75,1.4,0,1000,0,人塔波次 | 层:68 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:68 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13370,Normal,HumanTower,20,68,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,77719200,46000,75,1.4,0,0,300,人塔波次 | 层:68 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:68 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13380,Normal,HumanTower,30,68,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,348708600,660,75,1.4,0,2000,0,人塔波次 | 层:68 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:68 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13390,Normal,HumanTower,40,68,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,178287360,416003840,75,1.4,0,0,600,人塔波次 | 层:68 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:68 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13400,Normal,HumanTower,50,68,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1591932812,10200162089,75,1.4,0,0,0,人塔波次 | 层:68 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:68 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13410,Normal,HumanTower,10,69,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,4781120,19124480,75,1.4,0,1000,0,人塔波次 | 层:69 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:69 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13420,Normal,HumanTower,20,69,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,80828000,48000,75,1.4,0,0,300,人塔波次 | 层:69 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:69 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13430,Normal,HumanTower,30,69,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,362656900,680,75,1.4,0,2000,0,人塔波次 | 层:69 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:69 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13440,Normal,HumanTower,40,69,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,185418840,432643960,75,1.4,0,0,600,人塔波次 | 层:69 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:69 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13450,Normal,HumanTower,50,69,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1655610125,10608168576,75,1.4,0,0,0,人塔波次 | 层:69 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:69 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13460,Normal,HumanTower,10,70,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,4972360,19889440,75,1.4,0,1000,0,人塔波次 | 层:70 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:70 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13470,Normal,HumanTower,20,70,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,84061100,50000,75,1.4,0,0,300,人塔波次 | 层:70 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:70 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13480,Normal,HumanTower,30,70,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,377163200,700,75,1.4,0,2000,0,人塔波次 | 层:70 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:70 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13490,Normal,HumanTower,40,70,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,192835590,449949710,75,1.4,0,0,600,人塔波次 | 层:70 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:70 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13500,Normal,HumanTower,50,70,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1721834523,11032495277,75,1.4,0,0,0,人塔波次 | 层:70 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:70 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13510,Normal,HumanTower,10,71,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,5171260,20685040,150,1.4,0,1000,0,人塔波次 | 层:71 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:71 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13520,Normal,HumanTower,20,71,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,87423500,52000,150,1.4,0,0,300,人塔波次 | 层:71 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:71 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13530,Normal,HumanTower,30,71,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,392249700,720,150,1.4,0,2000,0,人塔波次 | 层:71 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:71 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13540,Normal,HumanTower,40,71,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,200549010,467947690,150,1.4,0,0,600,人塔波次 | 层:71 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:71 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13550,Normal,HumanTower,50,71,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1790707905,11473795095,150,1.4,0,0,0,人塔波次 | 层:71 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:71 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13560,Normal,HumanTower,10,72,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,5378120,21512480,150,1.4,0,1000,0,人塔波次 | 层:72 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:72 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13570,Normal,HumanTower,20,72,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,90920400,54000,150,1.4,0,0,300,人塔波次 | 层:72 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:72 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13580,Normal,HumanTower,30,72,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,407939700,740,150,1.4,0,2000,0,人塔波次 | 层:72 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:72 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13590,Normal,HumanTower,40,72,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,208570980,486665620,150,1.4,0,0,600,人塔波次 | 层:72 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:72 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13600,Normal,HumanTower,50,72,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1862336219,11932746882,150,1.4,0,0,0,人塔波次 | 层:72 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:72 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13610,Normal,HumanTower,10,73,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,5593240,22372960,150,1.4,0,1000,0,人塔波次 | 层:73 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:73 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13620,Normal,HumanTower,20,73,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,94557200,56000,150,1.4,0,0,300,人塔波次 | 层:73 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:73 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13630,Normal,HumanTower,30,73,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,424257300,760,150,1.4,0,2000,0,人塔波次 | 层:73 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:73 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13640,Normal,HumanTower,40,73,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,216913830,506132270,150,1.4,0,0,600,人塔波次 | 层:73 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:73 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13650,Normal,HumanTower,50,73,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,1936829664,12410056736,150,1.4,0,0,0,人塔波次 | 层:73 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:73 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13660,Normal,HumanTower,10,74,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,5816960,23267840,150,1.4,0,1000,0,人塔波次 | 层:74 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:74 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13670,Normal,HumanTower,20,74,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,98339500,58000,150,1.4,0,0,300,人塔波次 | 层:74 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:74 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13680,Normal,HumanTower,30,74,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,441227600,780,150,1.4,0,2000,0,人塔波次 | 层:74 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:74 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13690,Normal,HumanTower,40,74,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,225590370,526377530,150,1.4,0,0,600,人塔波次 | 层:74 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:74 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13700,Normal,HumanTower,50,74,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,2014302857,12906459044,150,1.4,0,0,0,人塔波次 | 层:74 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:74 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13710,Normal,HumanTower,10,75,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,6049640,24198560,150,1.4,0,1000,0,人塔波次 | 层:75 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:75 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13720,Normal,HumanTower,20,75,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,102273100,60000,150,1.4,0,0,300,人塔波次 | 层:75 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:75 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13730,Normal,HumanTower,30,75,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,458876700,800,150,1.4,0,2000,0,人塔波次 | 层:75 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:75 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13740,Normal,HumanTower,40,75,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,234613980,547432620,150,1.4,0,0,600,人塔波次 | 层:75 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:75 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13750,Normal,HumanTower,50,75,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,2094874974,13422717426,150,1.4,0,0,0,人塔波次 | 层:75 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:75 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13760,Normal,HumanTower,10,76,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,6291620,25166480,150,1.4,0,1000,0,人塔波次 | 层:76 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:76 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13770,Normal,HumanTower,20,76,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,106364000,62000,150,1.4,0,0,300,人塔波次 | 层:76 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:76 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13780,Normal,HumanTower,30,76,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,477231800,820,150,1.4,0,2000,0,人塔波次 | 层:76 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:76 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13790,Normal,HumanTower,40,76,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,243998550,569329950,150,1.4,0,0,600,人塔波次 | 层:76 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:76 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13800,Normal,HumanTower,50,76,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,2178669974,13959626127,150,1.4,0,0,0,人塔波次 | 层:76 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:76 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13810,Normal,HumanTower,10,77,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,6543280,26173120,150,1.4,0,1000,0,人塔波次 | 层:77 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:77 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13820,Normal,HumanTower,20,77,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,110618600,64000,150,1.4,0,0,300,人塔波次 | 层:77 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:77 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13830,Normal,HumanTower,30,77,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,496321100,840,150,1.4,0,2000,0,人塔波次 | 层:77 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:77 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
13840,Normal,HumanTower,40,77,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_Hell,,,,253758480,592103120,150,1.4,0,0,600,人塔波次 | 层:77 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:77 | 波次:40 | Boss:1 | 时长:60s,1,5|20|10|10|10|10,6,5,20,10,10,10,10
13850,Normal,HumanTower,50,77,LineBoss,关卡Boss,Ground,地面,Boss_DragonKnight_HumanTower,,,,2265816767,14518011134,150,1.4,0,0,0,人塔波次 | 层:77 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:77 | 波次:50 | Boss:1 | 时长:60s,1,5|20|20,3,5,20,20,,,
13860,Normal,HumanTower,10,78,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_Hell,,,,6805020,27220080,150,1.4,0,1000,0,人塔波次 | 层:78 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:78 | 波次:10 | Boss:1 | 时长:60s,1,5|20|30,3,5,20,30,,,
13870,Normal,HumanTower,20,78,LineBoss,关卡Boss,Ground,地面,Boss_Thief_Hell,,,,115043300,66000,150,1.4,0,0,300,人塔波次 | 层:78 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:78 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
13880,Normal,HumanTower,30,78,LineBoss,关卡Boss,Ground,地面,Boss_Saint_Hell,,,,516173900,860,150,1.4,0,2000,0,人塔波次 | 层:78 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:78 | 波次:30 | Boss:1 | 时长:60s,1,5|20,2,5,20,,,,
