enemy_id,模式,内容,等级,目标层,类型,类型中文,移动类型,移动类型中文,怪物标识,图标标识,HP,护盾,防御,移速,缩放值,掉落金币,掉落魔力石,首次定位,定位样本,定位数量,自定义参数_原始,自定义参数数量
60101,Normal,BeachBreakout,1,1,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,26,0,0,1,0,0,0,海滩波次 | 层:1 | 波次:1 | 小怪:30 | 时长:10.9s,海滩波次 | 层:1 | 波次:1 | 小怪:30 | 时长:10.9s,1,0,0
12461,Normal,HumanTower,11,50,Monster,普通敌人,Ground,地面,Enemy_Archer,,36813,85245,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:11 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:11 | 小怪:40 | 时长:15s,1,0,0
12462,Normal,HumanTower,12,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,47848,110819,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:12 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:12 | 小怪:40 | 时长:15s,1,0,0
12463,Normal,HumanTower,13,50,Monster,普通敌人,Ground,地面,Enemy_Viking,,62204,144067,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:13 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:13 | 小怪:40 | 时长:15s,1,0,0
12464,Normal,HumanTower,14,50,Monster,普通敌人,Ground,地面,Enemy_Warrior,,80866,187288,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:14 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:14 | 小怪:40 | 时长:15s,1,0,0
12465,Normal,HumanTower,15,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,105124,243477,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:15 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:15 | 小怪:40 | 时长:15s,1,0,0
12466,Normal,HumanTower,16,50,Monster,普通敌人,Ground,地面,Enemy_Wizard,,136665,316521,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:16 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:16 | 小怪:40 | 时长:15s,1,0,0
12467,Normal,HumanTower,17,50,Monster,普通敌人,Ground,地面,Enemy_Archer,,177668,411466,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:17 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:17 | 小怪:40 | 时长:15s,1,0,0
12468,Normal,HumanTower,18,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,230959,534906,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:18 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:18 | 小怪:40 | 时长:15s,1,0,0
12469,Normal,HumanTower,19,50,Monster,普通敌人,Ground,地面,Enemy_Viking,,300255,695382,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:19 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:19 | 小怪:40 | 时长:15s,1,0,0
12471,Normal,HumanTower,21,50,Monster,普通敌人,Ground,地面,Enemy_Archer,,330280,764916,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:21 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:21 | 小怪:40 | 时长:15s,1,0,0
12472,Normal,HumanTower,22,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,429353,994404,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:22 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:22 | 小怪:40 | 时长:15s,1,0,0
12473,Normal,HumanTower,23,50,Monster,普通敌人,Ground,地面,Enemy_Viking,,536692,1243002,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:23 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:23 | 小怪:40 | 时长:15s,1,0,0
12474,Normal,HumanTower,24,50,Monster,普通敌人,Ground,地面,Enemy_Warrior,,670873,1553742,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:24 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:24 | 小怪:40 | 时长:15s,1,0,0
12475,Normal,HumanTower,25,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,838584,1942187,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:25 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:25 | 小怪:40 | 时长:15s,1,0,0
12476,Normal,HumanTower,26,50,Monster,普通敌人,Ground,地面,Enemy_Wizard,,1048235,2427732,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:26 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:26 | 小怪:40 | 时长:15s,1,0,0
12477,Normal,HumanTower,27,50,Monster,普通敌人,Ground,地面,Enemy_Archer,,1310297,3034658,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:27 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:27 | 小怪:40 | 时长:15s,1,0,0
12478,Normal,HumanTower,28,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,1637872,3793327,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:28 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:28 | 小怪:40 | 时长:15s,1,0,0
12479,Normal,HumanTower,29,50,Monster,普通敌人,Ground,地面,Enemy_Viking,,2047336,4741660,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:29 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:29 | 小怪:40 | 时长:15s,1,0,0
12481,Normal,HumanTower,31,50,Monster,普通敌人,Ground,地面,Enemy_Archer,,2252066,5215835,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:31 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:31 | 小怪:40 | 时长:15s,1,0,0
12482,Normal,HumanTower,32,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,2927684,6780567,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:32 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:32 | 小怪:40 | 时长:15s,1,0,0
12483,Normal,HumanTower,33,50,Monster,普通敌人,Ground,地面,Enemy_Viking,,3659614,8475717,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:33 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:33 | 小怪:40 | 时长:15s,1,0,0
12484,Normal,HumanTower,34,50,Monster,普通敌人,Ground,地面,Enemy_Warrior,,4574517,10594642,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:34 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:34 | 小怪:40 | 时长:15s,1,0,0
12485,Normal,HumanTower,35,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,5718136,13243315,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:35 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:35 | 小怪:40 | 时长:15s,1,0,0
12486,Normal,HumanTower,36,50,Monster,普通敌人,Ground,地面,Enemy_Wizard,,7147680,16554134,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:36 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:36 | 小怪:40 | 时长:15s,1,0,0
12487,Normal,HumanTower,37,50,Monster,普通敌人,Ground,地面,Enemy_Archer,,8934598,20692671,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:37 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:37 | 小怪:40 | 时长:15s,1,0,0
12488,Normal,HumanTower,38,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,11168245,25865835,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:38 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:38 | 小怪:40 | 时长:15s,1,0,0
12489,Normal,HumanTower,39,50,Monster,普通敌人,Ground,地面,Enemy_Viking,,13960298,32332305,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:39 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:39 | 小怪:40 | 时长:15s,1,0,0
12491,Normal,HumanTower,41,50,Monster,普通敌人,Ground,地面,Enemy_Archer,,16752359,38798761,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:41 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:41 | 小怪:40 | 时长:15s,1,0,0
12492,Normal,HumanTower,42,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,21778070,50438392,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:42 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:42 | 小怪:40 | 时长:15s,1,0,0
12493,Normal,HumanTower,43,50,Monster,普通敌人,Ground,地面,Enemy_Viking,,28311485,65569908,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:43 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:43 | 小怪:40 | 时长:15s,1,0,0
12494,Normal,HumanTower,44,50,Monster,普通敌人,Ground,地面,Enemy_Warrior,,36804938,85240880,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:44 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:44 | 小怪:40 | 时长:15s,1,0,0
12495,Normal,HumanTower,45,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,47846418,110813136,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:45 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:45 | 小怪:40 | 时长:15s,1,0,0
12496,Normal,HumanTower,46,50,Monster,普通敌人,Ground,地面,Enemy_Wizard,,62200347,144057085,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:46 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:46 | 小怪:40 | 时长:15s,1,0,0
12497,Normal,HumanTower,47,50,Monster,普通敌人,Ground,地面,Enemy_Archer,,80860449,187274210,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:47 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:47 | 小怪:40 | 时长:15s,1,0,0
12498,Normal,HumanTower,48,50,Monster,普通敌人,Ground,地面,Enemy_Thief,,105118585,243456458,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:48 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:48 | 小怪:40 | 时长:15s,1,0,0
12499,Normal,HumanTower,49,50,Monster,普通敌人,Ground,地面,Enemy_Viking,,136654157,316493410,0,1.3,0,0,0,人塔波次 | 层:50 | 波次:49 | 小怪:40 | 时长:15s,人塔波次 | 层:50 | 波次:49 | 小怪:40 | 时长:15s,1,0,0
12501,Normal,HumanTower,1,51,Monster,普通敌人,Ground,地面,Enemy_Archer,,1331,3102,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:1 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:1 | 小怪:40 | 时长:15s,1,0,0
12502,Normal,HumanTower,2,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,1991,4656,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:2 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:2 | 小怪:40 | 时长:15s,1,0,0
12503,Normal,HumanTower,3,51,Monster,普通敌人,Ground,地面,Enemy_Viking,,2981,6970,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:3 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:3 | 小怪:40 | 时长:15s,1,0,0
12504,Normal,HumanTower,4,51,Monster,普通敌人,Ground,地面,Enemy_Warrior,,4476,10456,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:4 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:4 | 小怪:40 | 时长:15s,1,0,0
12505,Normal,HumanTower,5,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,6714,15691,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:5 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:5 | 小怪:40 | 时长:15s,1,0,0
12506,Normal,HumanTower,6,51,Monster,普通敌人,Ground,地面,Enemy_Wizard,,10059,23541,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:6 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:6 | 小怪:40 | 时长:15s,1,0,0
12507,Normal,HumanTower,7,51,Monster,普通敌人,Ground,地面,Enemy_Archer,,15089,35305,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:7 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:7 | 小怪:40 | 时长:15s,1,0,0
12508,Normal,HumanTower,8,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,22641,52952,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:8 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:8 | 小怪:40 | 时长:15s,1,0,0
12509,Normal,HumanTower,9,51,Monster,普通敌人,Ground,地面,Enemy_Viking,,33960,79442,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:9 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:9 | 小怪:40 | 时长:15s,1,0,0
12511,Normal,HumanTower,11,51,Monster,普通敌人,Ground,地面,Enemy_Archer,,37365,87376,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:11 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:11 | 小怪:40 | 时长:15s,1,0,0
12512,Normal,HumanTower,12,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,48566,113589,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:12 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:12 | 小怪:40 | 时长:15s,1,0,0
12513,Normal,HumanTower,13,51,Monster,普通敌人,Ground,地面,Enemy_Viking,,63137,147669,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:13 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:13 | 小怪:40 | 时长:15s,1,0,0
12514,Normal,HumanTower,14,51,Monster,普通敌人,Ground,地面,Enemy_Warrior,,82079,191970,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:14 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:14 | 小怪:40 | 时长:15s,1,0,0
12515,Normal,HumanTower,15,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,106701,249564,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:15 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:15 | 小怪:40 | 时长:15s,1,0,0
12516,Normal,HumanTower,16,51,Monster,普通敌人,Ground,地面,Enemy_Wizard,,138715,324434,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:16 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:16 | 小怪:40 | 时长:15s,1,0,0
12517,Normal,HumanTower,17,51,Monster,普通敌人,Ground,地面,Enemy_Archer,,180333,421753,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:17 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:17 | 小怪:40 | 时长:15s,1,0,0
12518,Normal,HumanTower,18,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,234423,548279,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:18 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:18 | 小怪:40 | 时长:15s,1,0,0
12519,Normal,HumanTower,19,51,Monster,普通敌人,Ground,地面,Enemy_Viking,,304759,712767,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:19 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:19 | 小怪:40 | 时长:15s,1,0,0
12521,Normal,HumanTower,21,51,Monster,普通敌人,Ground,地面,Enemy_Archer,,335234,784039,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:21 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:21 | 小怪:40 | 时长:15s,1,0,0
12522,Normal,HumanTower,22,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,435793,1019264,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:22 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:22 | 小怪:40 | 时长:15s,1,0,0
12523,Normal,HumanTower,23,51,Monster,普通敌人,Ground,地面,Enemy_Viking,,544742,1274077,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:23 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:23 | 小怪:40 | 时长:15s,1,0,0
12524,Normal,HumanTower,24,51,Monster,普通敌人,Ground,地面,Enemy_Warrior,,680936,1592586,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:24 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:24 | 小怪:40 | 时长:15s,1,0,0
12525,Normal,HumanTower,25,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,851163,1990742,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:25 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:25 | 小怪:40 | 时长:15s,1,0,0
12526,Normal,HumanTower,26,51,Monster,普通敌人,Ground,地面,Enemy_Wizard,,1063959,2488425,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:26 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:26 | 小怪:40 | 时长:15s,1,0,0
12527,Normal,HumanTower,27,51,Monster,普通敌人,Ground,地面,Enemy_Archer,,1329951,3110524,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:27 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:27 | 小怪:40 | 时长:15s,1,0,0
12528,Normal,HumanTower,28,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,1662440,3888160,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:28 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:28 | 小怪:40 | 时长:15s,1,0,0
12529,Normal,HumanTower,29,51,Monster,普通敌人,Ground,地面,Enemy_Viking,,2078046,4860202,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:29 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:29 | 小怪:40 | 时长:15s,1,0,0
12531,Normal,HumanTower,31,51,Monster,普通敌人,Ground,地面,Enemy_Archer,,2285847,5346231,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:31 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:31 | 小怪:40 | 时长:15s,1,0,0
12532,Normal,HumanTower,32,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,2971599,6950081,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:32 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:32 | 小怪:40 | 时长:15s,1,0,0
12533,Normal,HumanTower,33,51,Monster,普通敌人,Ground,地面,Enemy_Viking,,3714508,8687610,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:33 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:33 | 小怪:40 | 时长:15s,1,0,0
12534,Normal,HumanTower,34,51,Monster,普通敌人,Ground,地面,Enemy_Warrior,,4643135,10859508,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:34 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:34 | 小怪:40 | 时长:15s,1,0,0
12535,Normal,HumanTower,35,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,5803908,13574398,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:35 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:35 | 小怪:40 | 时长:15s,1,0,0
12536,Normal,HumanTower,36,51,Monster,普通敌人,Ground,地面,Enemy_Wizard,,7254895,16967987,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:36 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:36 | 小怪:40 | 时长:15s,1,0,0
12537,Normal,HumanTower,37,51,Monster,普通敌人,Ground,地面,Enemy_Archer,,9068617,21209988,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:37 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:37 | 小怪:40 | 时长:15s,1,0,0
12538,Normal,HumanTower,38,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,11335769,26512481,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:38 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:38 | 小怪:40 | 时长:15s,1,0,0
12539,Normal,HumanTower,39,51,Monster,普通敌人,Ground,地面,Enemy_Viking,,14169702,33140613,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:39 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:39 | 小怪:40 | 时长:15s,1,0,0
12541,Normal,HumanTower,41,51,Monster,普通敌人,Ground,地面,Enemy_Archer,,17003644,39768730,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:41 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:41 | 小怪:40 | 时长:15s,1,0,0
12542,Normal,HumanTower,42,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,22104741,51699352,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:42 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:42 | 小怪:40 | 时长:15s,1,0,0
12543,Normal,HumanTower,43,51,Monster,普通敌人,Ground,地面,Enemy_Viking,,28736157,67209156,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:43 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:43 | 小怪:40 | 时长:15s,1,0,0
12544,Normal,HumanTower,44,51,Monster,普通敌人,Ground,地面,Enemy_Warrior,,37357012,87371902,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:44 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:44 | 小怪:40 | 时长:15s,1,0,0
12545,Normal,HumanTower,45,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,48564114,113583464,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:45 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:45 | 小怪:40 | 时长:15s,1,0,0
12546,Normal,HumanTower,46,51,Monster,普通敌人,Ground,地面,Enemy_Wizard,,63133352,147658512,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:46 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:46 | 小怪:40 | 时长:15s,1,0,0
12547,Normal,HumanTower,47,51,Monster,普通敌人,Ground,地面,Enemy_Archer,,82073356,191956065,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:47 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:47 | 小怪:40 | 时长:15s,1,0,0
12548,Normal,HumanTower,48,51,Monster,普通敌人,Ground,地面,Enemy_Thief,,106695364,249542869,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:48 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:48 | 小怪:40 | 时长:15s,1,0,0
12549,Normal,HumanTower,49,51,Monster,普通敌人,Ground,地面,Enemy_Viking,,138703969,324405745,0,1.3,0,0,0,人塔波次 | 层:51 | 波次:49 | 小怪:40 | 时长:15s,人塔波次 | 层:51 | 波次:49 | 小怪:40 | 时长:15s,1,0,0
12551,Normal,HumanTower,1,52,Monster,普通敌人,Ground,地面,Enemy_Archer,,1351,3180,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:1 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:1 | 小怪:40 | 时长:15s,1,0,0
12552,Normal,HumanTower,2,52,Monster,普通敌人,Ground,地面,Enemy_Thief,,2021,4772,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:2 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:2 | 小怪:40 | 时长:15s,1,0,0
12553,Normal,HumanTower,3,52,Monster,普通敌人,Ground,地面,Enemy_Viking,,3026,7144,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:3 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:3 | 小怪:40 | 时长:15s,1,0,0
12554,Normal,HumanTower,4,52,Monster,普通敌人,Ground,地面,Enemy_Warrior,,4543,10717,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:4 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:4 | 小怪:40 | 时长:15s,1,0,0
12555,Normal,HumanTower,5,52,Monster,普通敌人,Ground,地面,Enemy_Thief,,6815,16083,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:5 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:5 | 小怪:40 | 时长:15s,1,0,0
12556,Normal,HumanTower,6,52,Monster,普通敌人,Ground,地面,Enemy_Wizard,,10210,24130,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:6 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:6 | 小怪:40 | 时长:15s,1,0,0
12557,Normal,HumanTower,7,52,Monster,普通敌人,Ground,地面,Enemy_Archer,,15315,36188,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:7 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:7 | 小怪:40 | 时长:15s,1,0,0
12558,Normal,HumanTower,8,52,Monster,普通敌人,Ground,地面,Enemy_Thief,,22981,54276,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:8 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:8 | 小怪:40 | 时长:15s,1,0,0
12559,Normal,HumanTower,9,52,Monster,普通敌人,Ground,地面,Enemy_Viking,,34469,81428,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:9 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:9 | 小怪:40 | 时长:15s,1,0,0
12561,Normal,HumanTower,11,52,Monster,普通敌人,Ground,地面,Enemy_Archer,,37925,89560,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:11 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:11 | 小怪:40 | 时长:15s,1,0,0
12562,Normal,HumanTower,12,52,Monster,普通敌人,Ground,地面,Enemy_Thief,,49294,116429,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:12 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:12 | 小怪:40 | 时长:15s,1,0,0
12563,Normal,HumanTower,13,52,Monster,普通敌人,Ground,地面,Enemy_Viking,,64084,151361,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:13 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:13 | 小怪:40 | 时长:15s,1,0,0
12564,Normal,HumanTower,14,52,Monster,普通敌人,Ground,地面,Enemy_Warrior,,83310,196769,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:14 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:14 | 小怪:40 | 时长:15s,1,0,0
12565,Normal,HumanTower,15,52,Monster,普通敌人,Ground,地面,Enemy_Thief,,108302,255803,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:15 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:15 | 小怪:40 | 时长:15s,1,0,0
12566,Normal,HumanTower,16,52,Monster,普通敌人,Ground,地面,Enemy_Wizard,,140796,332545,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:16 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:16 | 小怪:40 | 时长:15s,1,0,0
12567,Normal,HumanTower,17,52,Monster,普通敌人,Ground,地面,Enemy_Archer,,183038,432297,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:17 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:17 | 小怪:40 | 时长:15s,1,0,0
12568,Normal,HumanTower,18,52,Monster,普通敌人,Ground,地面,Enemy_Thief,,237939,561986,0,1.3,0,0,0,人塔波次 | 层:52 | 波次:18 | 小怪:40 | 时长:15s,人塔波次 | 层:52 | 波次:18 | 小怪:40 | 时长:15s,1,0,0
